date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:41:30	144528/144528	---M--	200	added ('OK')	font/woff	etag:%225e9c9dec-23490%22	https://rsms.me/inter/font-files/Inter-ThinItalic.woff?3.13	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/rsms.me/inter/font-files/Inter-ThinItalic6f8e.woff	(from https://rsms.me/inter/inter.css)
11:41:37	141344/141344	---M--	200	added ('OK')	font/woff	etag:%225e9c9dec-22820%22	https://rsms.me/inter/font-files/Inter-ExtraLight.woff?3.13	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/rsms.me/inter/font-files/Inter-ExtraLight6f8e.woff	(from https://rsms.me/inter/inter.css)
11:41:48	111896/111896	---M--	200	added ('OK')	font/woff2	etag:%225e9c9dec-1b518%22	https://rsms.me/inter/font-files/Inter-ExtraLightItalic.woff2?3.13	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/rsms.me/inter/font-files/Inter-ExtraLightItalic6f8e.woff2	(from https://rsms.me/inter/inter.css)
11:41:55	148412/148412	---M--	200	added ('OK')	font/woff	etag:%225e9c9dec-243bc%22	https://rsms.me/inter/font-files/Inter-ExtraLightItalic.woff?3.13	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/rsms.me/inter/font-files/Inter-ExtraLightItalic6f8e.woff	(from https://rsms.me/inter/inter.css)
11:41:56	105660/105660	---M--	200	added ('OK')	font/woff2	etag:%225e9c9dec-19cbc%22	https://rsms.me/inter/font-files/Inter-Light.woff2?3.13	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/rsms.me/inter/font-files/Inter-Light6f8e.woff2	(from https://rsms.me/inter/inter.css)
11:42:13	141268/141268	---M--	200	added ('OK')	font/woff	etag:%225e9c9dec-227d4%22	https://rsms.me/inter/font-files/Inter-Light.woff?3.13	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/rsms.me/inter/font-files/Inter-Light6f8e.woff	(from https://rsms.me/inter/inter.css)
11:42:15	112104/112104	---M--	200	added ('OK')	font/woff2	etag:%225e9c9dec-1b5e8%22	https://rsms.me/inter/font-files/Inter-LightItalic.woff2?3.13	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/rsms.me/inter/font-files/Inter-LightItalic6f8e.woff2	(from https://rsms.me/inter/inter.css)
11:42:22	148408/148408	---M--	200	added ('OK')	font/woff	etag:%225e9c9dec-243b8%22	https://rsms.me/inter/font-files/Inter-LightItalic.woff?3.13	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/rsms.me/inter/font-files/Inter-LightItalic6f8e.woff	(from https://rsms.me/inter/inter.css)
11:42:27	1571709/1571709	---M--	200	added ('OK')	image/jpeg	etag:%22a30017e-17fb7d-59dae107c3880%22	http://www.benchmarkexim.com/img/business-people.jpg	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/business-people.jpg	(from http://www.benchmarkexim.com/business-counseling.html)
11:42:27	100488/100488	---M--	200	added ('OK')	font/woff2	etag:%225e9c9dec-18888%22	https://rsms.me/inter/font-files/Inter-Regular.woff2?3.13	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/rsms.me/inter/font-files/Inter-Regular6f8e.woff2	(from https://rsms.me/inter/inter.css)
11:42:27	134996/134996	---M--	200	added ('OK')	font/woff	etag:%225e9c9dec-20f54%22	https://rsms.me/inter/font-files/Inter-Regular.woff?3.13	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/rsms.me/inter/font-files/Inter-Regular6f8e.woff	(from https://rsms.me/inter/inter.css)
11:42:27	107900/107900	---M--	200	added ('OK')	font/woff2	etag:%225e9c9dec-1a57c%22	https://rsms.me/inter/font-files/Inter-Italic.woff2?3.13	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/rsms.me/inter/font-files/Inter-Italic6f8e.woff2	(from https://rsms.me/inter/inter.css)
11:42:28	143472/143472	---M--	200	added ('OK')	font/woff	etag:%225e9c9dec-23070%22	https://rsms.me/inter/font-files/Inter-Italic.woff?3.13	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/rsms.me/inter/font-files/Inter-Italic6f8e.woff	(from https://rsms.me/inter/inter.css)
11:42:28	106668/106668	---M--	200	added ('OK')	font/woff2	etag:%225e9c9dec-1a0ac%22	https://rsms.me/inter/font-files/Inter-Medium.woff2?3.13	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/rsms.me/inter/font-files/Inter-Medium6f8e.woff2	(from https://rsms.me/inter/inter.css)
11:42:28	142780/142780	---M--	200	added ('OK')	font/woff	etag:%225e9c9dec-22dbc%22	https://rsms.me/inter/font-files/Inter-Medium.woff?3.13	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/rsms.me/inter/font-files/Inter-Medium6f8e.woff	(from https://rsms.me/inter/inter.css)
11:42:28	112668/112668	---M--	200	added ('OK')	font/woff2	etag:%225e9c9dec-1b81c%22	https://rsms.me/inter/font-files/Inter-MediumItalic.woff2?3.13	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/rsms.me/inter/font-files/Inter-MediumItalic6f8e.woff2	(from https://rsms.me/inter/inter.css)
11:42:28	149348/149348	---M--	200	added ('OK')	font/woff	etag:%225e9c9dec-24764%22	https://rsms.me/inter/font-files/Inter-MediumItalic.woff?3.13	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/rsms.me/inter/font-files/Inter-MediumItalic6f8e.woff	(from https://rsms.me/inter/inter.css)
